,����,��Ʊ����,����,���̼�,��߼�,��ͼ�,���̼�,ǰ����,�ǵ���,�ǵ���,������,�ɽ���,�ɽ����,����ֵ,��ͨ��ֵ
14,2020-01-06,sh688037,оԴ΢,72.49,74.45,71.1,73.0,75.7,-3.21,-4.2404,17.2145,3044160,221901099.0,6089160000.0,1281894675.05
15,2020-01-07,sh688037,оԴ΢,75.4,76.48,71.01,72.48,72.49,2.91,4.0143,21.6272,3824493,281788080.0,6333600000.0,1333354373.0
16,2020-01-08,sh688037,оԴ΢,75.5,77.77,72.09,74.51,75.4,0.1,0.1326,24.5451,4340489,325317932.0,6342000000.0,1335122747.5
17,2020-01-09,sh688037,оԴ΢,77.55,83.7,75.23,75.5,75.5,2.05,2.7152,25.7685,4556842,361168585.0,6514200000.0,1371374424.75
18,2020-01-10,sh688037,оԴ΢,78.1,81.44,76.91,78.08,77.55,0.55,0.7092,17.4537,3086475,244094740.0,6560400000.0,1381100484.5
19,2020-01-13,sh688037,оԴ΢,81.52,82.3,74.0,78.22,78.1,3.42,4.379,23.6134,4175735,330934672.0,6847680000.0,1441578892.4
20,2020-01-14,sh688037,оԴ΢,79.16,83.35,78.8,80.6,81.52,-2.36,-2.895,23.744,4198825,338924319.0,6649440000.0,1399845254.2
21,2020-01-15,sh688037,оԴ΢,78.33,80.29,76.66,77.65,79.16,-0.83,-1.0485,14.7196,2602975,204023245.0,6579720000.0,1385167745.85
22,2020-01-16,sh688037,оԴ΢,94.0,94.0,78.79,78.79,78.33,15.67,20.0051,41.054,7259892,642634538.0,7896000000.0,1662272030.0
23,2020-01-17,sh688037,оԴ΢,102.8,109.8,89.0,92.0,94.0,8.8,9.3617,39.1282,6919337,667301241.0,8635200000.0,1817888986.0
24,2020-01-20,sh688037,оԴ΢,99.97,108.78,93.38,98.13,102.8,-2.83,-2.7529,28.2332,4992688,500884773.0,8397480000.0,1767843987.65
25,2020-01-21,sh688037,оԴ΢,98.98,104.55,95.1,95.15,99.97,-0.99,-0.9903,19.838,3508109,352295617.0,8314320000.0,1750337080.1
26,2020-01-22,sh688037,оԴ΢,118.78,118.78,96.8,96.8,98.98,19.8,20.004,34.3513,6074595,671849665.0,9977520000.0,2100475231.1
27,2020-01-23,sh688037,оԴ΢,127.5,138.0,114.05,116.0,118.78,8.72,7.3413,36.1077,6385191,803685147.0,10710000000.0,2254677487.5
28,2020-02-03,sh688037,оԴ΢,118.5,129.99,103.01,103.01,127.5,-9.0,-7.0588,29.0781,5142092,601304057.0,9954000000.0,2095523782.5
29,2020-02-04,sh688037,оԴ΢,142.2,142.2,126.23,126.23,118.5,23.7,20.0,23.9625,4237475,578781537.0,11944800000.0,2514628539.0
30,2020-02-05,sh688037,оԴ΢,148.2,168.0,143.0,149.96,142.2,6.0,4.2194,31.8414,5630746,869280920.0,12448800000.0,2620731009.0
31,2020-02-06,sh688037,оԴ΢,154.9,163.17,142.05,146.0,148.2,6.7,4.5209,25.4128,4493935,690739223.0,13011600000.0,2739212100.5
32,2020-02-07,sh688037,оԴ΢,159.56,163.88,142.65,152.02,154.9,4.66,3.0084,28.7573,5085372,775170998.0,13403040000.0,2821618352.2
33,2020-02-10,sh688037,оԴ΢,144.78,165.0,142.23,154.88,159.56,-14.78,-9.263,24.6749,4363453,666298644.0,12161520000.0,2560252601.1
34,2020-02-11,sh688037,оԴ΢,144.71,149.88,139.19,140.52,144.78,-0.07,-0.0483,17.7944,3146708,455967947.0,12155640000.0,2559014738.95
35,2020-02-12,sh688037,оԴ΢,159.3,166.66,139.56,143.01,144.71,14.59,10.0822,27.68,4894855,737686208.0,13381200000.0,2817020578.5
36,2020-02-13,sh688037,оԴ΢,151.0,167.84,150.88,158.87,159.3,-8.3,-5.2103,24.6375,4356837,691249201.0,12684000000.0,2670245495.0
37,2020-02-14,sh688037,оԴ΢,143.91,157.99,139.0,151.06,151.0,-7.09,-4.6954,22.2383,3932563,583796869.0,12088440000.0,2544867742.95
38,2020-02-17,sh688037,оԴ΢,144.7,147.86,139.33,144.5,143.91,0.79,0.549,15.8367,2800528,400072338.0,12154800000.0,2558837901.5
39,2020-02-18,sh688037,оԴ΢,149.47,152.52,142.09,144.0,144.7,4.77,3.2965,20.5046,3625984,539891451.0,12555480000.0,2643189365.15
40,2020-02-19,sh688037,оԴ΢,137.38,148.81,136.01,147.88,149.47,-12.09,-8.0886,21.5868,3817363,542345437.0,11539920000.0,2429392888.1
41,2020-02-20,sh688037,оԴ΢,124.31,138.8,118.5,136.15,137.38,-13.07,-9.5138,27.047,4782918,607024567.0,10442040000.0,2198266340.95
42,2020-02-21,sh688037,оԴ΢,124.56,128.5,120.53,121.84,124.31,0.25,0.2011,18.7187,3310161,415524589.0,10463040000.0,2202687277.2
43,2020-02-24,sh688037,оԴ΢,131.93,134.99,116.88,121.0,124.56,7.37,5.9168,25.8766,4575946,570113958.0,11082120000.0,2333016477.85
44,2020-02-25,sh688037,оԴ΢,134.1,138.5,125.0,125.8,131.93,2.17,1.6448,25.288,4471870,594453723.0,11264400000.0,2371390204.5
45,2020-02-26,sh688037,оԴ΢,116.0,134.78,115.61,131.0,134.1,-18.1,-13.4974,20.1809,3568732,444864705.0,9744000000.0,2051314420.0
46,2020-02-27,sh688037,оԴ΢,116.03,122.64,114.55,115.64,116.0,0.03,0.0259,13.3556,2361766,279349508.0,9746520000.0,2051844932.35
47,2020-02-28,sh688037,оԴ΢,105.4,111.98,103.22,108.34,116.03,-10.63,-9.1614,15.6916,2774871,299027640.0,8853600000.0,1863866723.0
48,2020-03-02,sh688037,оԴ΢,108.5,110.5,105.0,109.06,105.4,3.1,2.9412,11.5739,2046698,221647541.0,9114000000.0,1918686332.5
49,2020-03-03,sh688037,оԴ΢,113.83,121.02,110.05,111.59,108.5,5.33,4.9124,18.0253,3187550,367632601.0,9561720000.0,2012940693.35
50,2020-03-04,sh688037,оԴ΢,108.18,113.8,103.59,111.64,113.83,-5.65,-4.9635,12.9003,2281249,246848423.0,9087120000.0,1913027534.1
51,2020-03-05,sh688037,оԴ΢,111.52,113.37,106.03,110.8,108.18,3.34,3.0874,12.0656,2133647,235117603.0,9367680000.0,1972091242.4
52,2020-03-06,sh688037,оԴ΢,105.43,109.3,103.84,108.31,111.52,-6.09,-5.4609,13.2491,2342943,248942399.0,8856120000.0,1864397235.35
53,2020-03-09,sh688037,оԴ΢,91.83,102.02,91.5,100.94,105.43,-13.6,-12.8996,18.1962,3217761,310416986.0,7713720000.0,1623898303.35
54,2020-03-10,sh688037,оԴ΢,110.2,110.2,92.15,92.15,91.83,18.37,20.0044,31.1493,5508358,563828286.0,9256800000.0,1948748699.0
55,2020-03-11,sh688037,оԴ΢,112.6,119.68,107.81,110.4,110.2,2.4,2.1779,34.1449,6038105,688393003.0,9458400000.0,1991189687.0
56,2020-03-12,sh688037,оԴ΢,112.5,120.98,101.0,105.36,112.6,-0.1,-0.0888,30.0848,5320126,603871845.0,9450000000.0,1989421312.5
57,2020-03-13,sh688037,оԴ΢,131.85,135.0,107.09,107.09,112.5,19.35,17.2,43.9456,7771222,973511549.0,11075400000.0,2331601778.25
58,2020-03-16,sh688037,оԴ΢,128.99,136.98,124.01,131.0,131.85,-2.86,-2.1691,35.4475,6268454,816028812.0,10835160000.0,2281026267.55
59,2020-03-17,sh688037,оԴ΢,136.1,142.05,131.72,135.93,128.99,7.11,5.5121,40.0089,7075071,975640891.0,11432400000.0,2406757694.5
60,2020-03-18,sh688037,оԴ΢,126.11,138.5,125.85,138.5,136.1,-9.99,-7.3402,32.1135,5678871,750445499.0,10593240000.0,2230097081.95
61,2020-03-19,sh688037,оԴ΢,129.54,131.55,118.0,125.3,126.11,3.43,2.7198,25.619,4530398,571671942.0,10881360000.0,2290752327.3
62,2020-03-20,sh688037,оԴ΢,115.2,130.89,115.2,129.69,129.54,-14.34,-11.0699,25.0483,4429484,548029269.0,9676800000.0,2037167424.0
63,2020-03-23,sh688037,оԴ΢,102.3,109.8,99.07,108.0,115.2,-12.9,-11.1979,26.6332,4709750,490241889.0,8593200000.0,1809047113.5
64,2020-03-24,sh688037,оԴ΢,116.7,116.7,102.55,106.1,102.3,14.4,14.0762,30.7986,5446348,589225412.0,9802800000.0,2063693041.5
65,2020-03-25,sh688037,оԴ΢,118.6,129.9,116.6,121.0,116.7,1.9,1.6281,32.5047,5748048,708702307.0,9962400000.0,2097292157.0
66,2020-03-26,sh688037,оԴ΢,124.13,127.55,114.3,114.98,118.6,5.53,4.6627,24.9579,4413488,541922512.0,10426920000.0,2195083266.85
67,2020-03-27,sh688037,оԴ΢,117.26,128.8,115.6,126.5,124.13,-6.87,-5.5345,21.7157,3840147,464278049.0,9849840000.0,2073595938.7
68,2020-03-30,sh688037,оԴ΢,121.82,124.88,106.0,112.0,117.26,4.56,3.8888,28.3592,5014960,594757926.0,10232880000.0,2154233815.9
69,2020-03-31,sh688037,оԴ΢,121.0,128.7,117.28,124.12,121.82,-0.82,-0.6731,23.5955,4172562,513973275.0,10164000000.0,2139733145.0
70,2020-04-01,sh688037,оԴ΢,122.6,127.32,119.6,119.6,121.0,1.6,1.3223,23.1731,4097869,508157074.0,10298400000.0,2168027137.0
71,2020-04-02,sh688037,оԴ΢,136.41,142.79,118.1,122.79,122.6,13.81,11.2643,34.1748,6043383,768137523.0,11458440000.0,2412239655.45
72,2020-04-03,sh688037,оԴ΢,131.0,137.84,129.15,131.61,136.41,-5.41,-3.966,25.8578,4572622,608519041.0,11004000000.0,2316570595.0
73,2020-04-07,sh688037,оԴ΢,130.83,138.28,129.5,137.09,131.0,-0.17,-0.1298,23.8277,4213623,563678942.0,10989720000.0,2313564358.35
74,2020-04-08,sh688037,оԴ΢,130.22,135.0,127.0,129.0,130.83,-0.61,-0.4663,20.3363,3596212,471381628.0,10938480000.0,2302777273.9
75,2020-04-09,sh688037,оԴ΢,123.1,131.45,122.81,130.86,130.22,-7.12,-5.4677,21.8625,3866104,484928550.0,10340400000.0,2176869009.5
76,2020-04-10,sh688037,оԴ΢,115.7,125.88,113.18,123.1,123.1,-7.4,-6.0114,21.668,3831710,454880155.0,9718800000.0,2046009296.5
77,2020-04-13,sh688037,оԴ΢,117.65,121.0,111.99,113.5,115.7,1.95,1.6854,14.1929,2509841,294772375.0,9882600000.0,2080492599.25
78,2020-04-14,sh688037,оԴ΢,121.86,122.5,117.47,118.98,117.65,4.21,3.5784,16.2561,2874684,346419722.0,10236240000.0,2154941165.7
79,2020-04-15,sh688037,оԴ΢,120.98,126.85,119.7,120.6,121.86,-0.88,-0.7221,18.6525,3298468,405959105.0,10162320000.0,2139379470.1
80,2020-04-16,sh688037,оԴ΢,118.74,123.3,116.2,117.0,120.98,-2.24,-1.8515,15.5285,2746019,327197569.0,9974160000.0,2099767881.3
81,2020-04-17,sh688037,оԴ΢,121.42,127.68,118.8,120.5,118.74,2.68,2.257,23.5872,4171099,514010200.0,10199280000.0,2147160317.9
82,2020-04-20,sh688037,оԴ΢,118.58,122.52,116.57,120.11,121.42,-2.84,-2.339,15.2802,2702111,320360507.0,9960720000.0,2096938482.1
83,2020-04-21,sh688037,оԴ΢,113.1,118.11,111.11,117.11,118.58,-5.48,-4.6214,16.1385,2853899,325069354.0,9500400000.0,2000031559.5
84,2020-04-22,sh688037,оԴ΢,116.93,118.58,111.0,111.5,113.1,3.83,3.3864,16.8486,2979467,346832730.0,9822120000.0,2067760302.85
85,2020-04-23,sh688037,оԴ΢,113.49,118.5,113.1,116.5,116.93,-3.44,-2.9419,14.357,2538860,292421656.0,9533160000.0,2006928220.05
86,2020-04-24,sh688037,оԴ΢,115.45,118.6,112.52,113.52,113.49,1.96,1.727,16.2414,2872089,333344836.0,9697800000.0,2041588360.25
87,2020-04-27,sh688037,оԴ΢,105.4,113.0,104.0,113.0,115.45,-10.05,-8.7051,16.5828,3106584,332852504.0,8853600000.0,1974536723.0
88,2020-04-28,sh688037,оԴ΢,102.7,106.88,92.11,102.98,105.4,-2.7,-2.5617,14.074,2636579,267109146.0,8626800000.0,1923955611.5
89,2020-04-29,sh688037,оԴ΢,96.51,103.76,96.4,100.2,102.7,-6.19,-6.0273,11.1076,2080862,208234116.0,8106840000.0,1807993729.95
90,2020-04-30,sh688037,оԴ΢,105.96,109.19,97.19,97.19,96.51,9.45,9.7917,18.5956,3483649,360664115.0,8900640000.0,1985027620.2
91,2020-05-06,sh688037,оԴ΢,122.28,126.49,103.5,103.5,105.96,16.32,15.402,29.172,5465013,641735263.0,10271520000.0,2290762338.6
92,2020-05-07,sh688037,оԴ΢,117.36,124.79,117.22,121.03,122.28,-4.92,-4.0236,17.3643,3252979,389782196.0,9858240000.0,2198592313.2
93,2020-05-08,sh688037,оԴ΢,124.48,128.2,116.65,118.69,117.36,7.12,6.0668,27.0174,5061362,622162542.0,10456320000.0,2331976577.6
94,2020-05-11,sh688037,оԴ΢,124.5,131.0,121.0,123.2,124.48,0.02,0.0161,19.3183,3619041,452294545.0,10458000000.0,2332351252.5
95,2020-05-12,sh688037,оԴ΢,120.75,123.99,116.78,122.7,124.5,-3.75,-3.012,15.2618,2859106,343390465.0,10143000000.0,2262099708.75
96,2020-05-13,sh688037,оԴ΢,122.2,126.75,121.28,122.0,120.75,1.45,1.2008,15.3495,2875530,356744477.0,10264800000.0,2289263639.0
97,2020-05-14,sh688037,оԴ΢,122.45,128.0,119.1,120.0,122.2,0.25,0.2046,19.9942,3745665,465947454.0,10285800000.0,2293947075.25
98,2020-05-15,sh688037,оԴ΢,134.5,142.0,124.1,125.0,122.45,12.05,9.8408,39.783,7452840,992177902.0,11298000000.0,2519688702.5
99,2020-05-18,sh688037,оԴ΢,137.66,143.33,133.01,140.0,134.5,3.16,2.3494,35.2426,6602260,914560319.0,11563440000.0,2578887336.7
100,2020-05-19,sh688037,оԴ΢,153.2,159.01,134.96,136.33,137.66,15.54,11.2887,38.8485,7277784,1051450433.0,12868800000.0,2870009734.0
101,2020-05-20,sh688037,оԴ΢,139.77,154.19,137.74,150.0,153.2,-13.43,-8.7663,32.9748,6177407,897501690.0,11740680000.0,2618415538.65
102,2020-05-21,sh688037,оԴ΢,129.19,140.51,127.9,137.68,139.77,-10.58,-7.5696,23.8913,4475730,595838940.0,10851960000.0,2420212516.55
103,2020-05-22,sh688037,оԴ΢,131.33,133.6,123.3,128.03,129.19,2.14,1.6565,19.64,3679311,476875877.0,11031720000.0,2460302730.85
104,2020-05-25,sh688037,оԴ΢,128.97,134.91,127.6,130.0,131.33,-2.36,-1.797,14.1231,2645779,346884492.0,10833480000.0,2416091092.65
105,2020-05-26,sh688037,оԴ΢,132.9,134.43,129.5,130.5,128.97,3.93,3.0472,17.1656,3215763,425444729.0,11163600000.0,2489714710.5
106,2020-05-27,sh688037,оԴ΢,126.67,134.3,126.5,131.79,132.9,-6.23,-4.6877,17.6289,3302550,429503593.0,10640280000.0,2373003479.15
107,2020-05-28,sh688037,оԴ΢,120.99,128.4,117.67,126.0,126.67,-5.68,-4.4841,18.048,3381065,411816143.0,10163160000.0,2266595807.55
108,2020-05-29,sh688037,оԴ΢,121.41,125.6,118.01,118.97,120.99,0.42,0.3471,14.783,2769417,339725238.0,10198440000.0,2274463980.45
109,2020-06-01,sh688037,оԴ΢,129.96,131.45,122.5,123.65,121.41,8.55,7.0423,19.7295,3696081,471616901.0,10916640000.0,2434637500.2
110,2020-06-02,sh688037,оԴ΢,132.75,135.0,127.51,130.48,129.96,2.79,2.1468,22.6689,4246741,558582711.0,11151000000.0,2486904648.75
111,2020-06-03,sh688037,оԴ΢,128.8,135.99,128.64,132.8,132.75,-3.95,-2.9755,20.5476,3849334,508869090.0,10819200000.0,2412906356.0
112,2020-06-04,sh688037,оԴ΢,123.21,130.9,121.6,129.04,128.8,-5.59,-4.3401,16.546,3099689,387538656.0,10349640000.0,2308184721.45
113,2020-06-05,sh688037,оԴ΢,124.73,126.9,122.6,123.21,123.21,1.52,1.2337,10.3647,1941692,242050028.0,10477320000.0,2336660013.85
114,2020-06-08,sh688037,оԴ΢,119.7,127.2,119.6,126.0,124.73,-5.03,-4.0327,12.565,2353900,290783016.0,10054800000.0,2242429276.5
115,2020-06-09,sh688037,оԴ΢,117.6,119.0,115.62,118.8,119.7,-2.1,-1.7544,11.77,2204964,258776874.0,9878400000.0,2203088412.0
116,2020-06-10,sh688037,оԴ΢,117.82,119.88,116.05,117.23,117.6,0.22,0.1871,8.9966,1685408,198823727.0,9896880000.0,2207209835.9
117,2020-06-11,sh688037,оԴ΢,123.0,127.47,118.6,119.0,117.82,5.18,4.3965,19.222,3600997,447566257.0,10332000000.0,2304250635.0
118,2020-06-12,sh688037,оԴ΢,119.45,121.48,118.0,118.02,123.0,-3.55,-2.8862,11.6787,2187851,261253665.0,10033800000.0,2237745840.25
119,2020-06-15,sh688037,оԴ΢,111.97,118.98,111.01,117.87,119.45,-7.48,-6.262,14.7885,2770448,316623900.0,9405480000.0,2097617427.65
120,2020-06-16,sh688037,оԴ΢,114.76,115.79,112.4,113.38,111.97,2.79,2.4917,9.712,1896190,216317851.0,9639840000.0,2240602930.0
121,2020-06-17,sh688037,оԴ΢,113.52,115.85,111.5,114.09,114.76,-1.24,-1.0805,7.7723,1517481,171881716.0,9535680000.0,2216392860.0
122,2020-06-18,sh688037,оԴ΢,116.27,117.92,113.22,113.31,113.52,2.75,2.4225,12.1261,2367536,275481141.0,9766680000.0,2270084547.5
123,2020-06-19,sh688037,оԴ΢,116.6,119.88,113.38,116.82,116.27,0.33,0.2838,11.6179,2268310,264321141.0,9794400000.0,2276527550.0
124,2020-06-22,sh688037,оԴ΢,122.3,126.17,118.58,118.88,116.6,5.7,4.8885,18.1067,3535190,435667734.0,10273200000.0,2387815775.0
125,2020-06-23,sh688037,оԴ΢,121.4,125.89,120.0,125.6,122.3,-0.9,-0.7359,12.4974,2440016,299631353.0,10197600000.0,2370243950.0
126,2020-06-24,sh688037,оԴ΢,128.3,130.68,121.01,122.45,121.4,6.9,5.6837,20.235,3950735,499579549.0,10777200000.0,2504961275.0
127,2020-06-29,sh688037,оԴ΢,127.8,127.89,122.57,126.66,128.3,-0.5,-0.3897,13.4177,2619701,327885256.0,10735200000.0,2495199150.0
128,2020-06-30,sh688037,оԴ΢,127.1,130.99,126.5,129.39,127.8,-0.7,-0.5477,13.7319,2681059,344269201.0,10676400000.0,2481532175.0
129,2020-07-01,sh688037,оԴ΢,126.05,130.0,123.5,128.89,127.1,-1.05,-0.8261,16.529,3227161,409532302.0,10588200000.0,2461031712.5
130,2020-07-02,sh688037,оԴ΢,135.39,144.0,131.0,131.0,126.05,9.34,7.4098,29.5575,5770887,791888403.0,11372760000.0,2643388207.5
131,2020-07-03,sh688037,оԴ΢,129.54,132.8,127.01,131.0,135.39,-5.85,-4.3209,22.2538,4344881,564148042.0,10881360000.0,2529171345.0
132,2020-07-06,sh688037,XDоԴ΢,141.01,145.0,130.33,130.39,129.42,11.59,8.9553,29.0163,5665219,780855533.0,11844840000.0,2753114492.5
133,2020-07-07,sh688037,оԴ΢,138.0,151.99,138.0,141.1,141.01,-3.01,-2.1346,28.8164,5626181,815607345.0,11592000000.0,2694346500.0
134,2020-07-08,sh688037,оԴ΢,140.8,141.88,135.55,139.05,138.0,2.8,2.029,17.5428,3425107,475479459.0,11827200000.0,2749014400.0
135,2020-07-09,sh688037,оԴ΢,145.03,150.85,138.4,140.34,140.8,4.23,3.0043,22.4388,4381015,632512850.0,12182520000.0,2831601977.5
136,2020-07-10,sh688037,оԴ΢,144.23,148.93,142.26,142.26,145.03,-0.8,-0.5516,19.4393,3795374,553532802.0,12115320000.0,2815982577.5
137,2020-07-13,sh688037,оԴ΢,149.79,149.96,144.0,144.21,144.23,5.56,3.855,19.4441,3796305,560100092.0,12582360000.0,2924537407.5
138,2020-07-14,sh688037,оԴ΢,148.08,153.79,138.0,148.48,149.79,-1.71,-1.1416,24.1619,4717436,690977954.0,12438720000.0,2891150940.0
139,2020-07-15,sh688037,оԴ΢,136.93,152.88,135.65,151.8,148.08,-11.15,-7.5297,20.0152,3907825,558733708.0,11502120000.0,2673455552.5
140,2020-07-16,sh688037,оԴ΢,118.0,134.8,116.6,134.0,136.93,-18.93,-13.8246,18.7464,3660087,459220492.0,9912000000.0,2303861500.0
141,2020-07-17,sh688037,оԴ΢,113.91,120.95,113.5,118.24,118.0,-4.09,-3.4661,9.9103,1934908,226163339.0,9568440000.0,2224007317.5
142,2020-07-20,sh688037,оԴ΢,116.26,117.8,105.1,114.66,113.91,2.35,2.063,9.5461,1863796,210953860.0,9765840000.0,2269889305.0
143,2020-07-21,sh688037,оԴ΢,117.14,120.48,114.41,116.28,116.26,0.88,0.7569,9.1347,1783483,210240476.0,9839760000.0,2287070645.0
144,2020-07-22,sh688037,оԴ΢,116.6,119.36,115.22,117.2,117.14,-0.54,-0.461,8.2424,1609269,189839710.0,9794400000.0,2276527550.0
145,2020-07-23,sh688037,оԴ΢,116.62,119.5,114.5,114.8,116.6,0.02,0.0172,8.5156,1662609,194147024.0,9796080000.0,2276918035.0
146,2020-07-24,sh688037,оԴ΢,105.02,115.98,104.97,115.98,116.62,-11.6,-9.9468,11.2796,2202264,240929787.0,8821680000.0,2050436735.0
147,2020-07-27,sh688037,оԴ΢,102.99,108.17,101.88,105.45,105.02,-2.03,-1.933,6.5072,1270476,133157144.0,8651160000.0,2010802507.5
148,2020-07-28,sh688037,оԴ΢,105.78,106.9,104.04,104.46,102.99,2.79,2.709,5.181,1011549,106494125.0,8885520000.0,2065275165.0
149,2020-07-29,sh688037,оԴ΢,112.51,112.8,105.22,105.82,105.78,6.73,6.3623,7.9748,1557011,170868791.0,9450840000.0,2196673367.5
150,2020-07-30,sh688037,оԴ΢,112.2,115.88,111.11,111.9,112.51,-0.31,-0.2755,7.5704,1478058,166749774.0,9424800000.0,2190620850.0
151,2020-07-31,sh688037,оԴ΢,114.41,115.45,111.12,111.12,112.2,2.21,1.9697,8.4714,1653972,188341032.0,9610440000.0,2233769442.5
152,2020-08-03,sh688037,оԴ΢,118.96,122.5,116.3,116.5,114.41,4.55,3.9769,11.0472,2156888,258201520.0,9992640000.0,2322604780.0
153,2020-08-04,sh688037,оԴ΢,114.99,118.91,113.88,118.26,118.96,-3.97,-3.3373,8.4057,1641144,189974993.0,9659160000.0,2245093507.5
154,2020-08-05,sh688037,оԴ΢,117.7,122.0,116.68,121.1,114.99,2.71,2.3567,8.7063,1699832,202434063.0,9886800000.0,2298004225.0
155,2020-08-06,sh688037,оԴ΢,115.27,117.8,113.51,115.55,117.7,-2.43,-2.0646,6.983,1363370,156864035.0,9682680000.0,2250560297.5
156,2020-08-07,sh688037,оԴ΢,108.6,115.96,107.53,115.76,115.27,-6.67,-5.7864,8.2294,1606737,177980563.0,9122400000.0,2120333550.0
157,2020-08-10,sh688037,оԴ΢,112.36,112.5,108.61,108.61,108.6,3.76,3.4622,6.6071,1289988,142907269.0,9438240000.0,2193744730.0
158,2020-08-11,sh688037,оԴ΢,128.07,134.0,114.9,117.99,112.36,15.71,13.9818,31.1058,6073167,761155509.0,10757880000.0,2500470697.5
159,2020-08-12,sh688037,оԴ΢,144.7,144.7,127.53,132.9,128.07,16.63,12.9851,35.3789,6907474,934357708.0,12154800000.0,2825158975.0
160,2020-08-13,sh688037,оԴ΢,130.0,144.7,129.6,144.6,144.7,-14.7,-10.1589,26.2646,5127962,702159462.0,10920000000.0,2538152500.0
161,2020-08-14,sh688037,оԴ΢,128.95,134.93,124.15,128.11,130.0,-1.05,-0.8077,17.697,3455203,447658462.0,10831800000.0,2517652037.5
162,2020-08-17,sh688037,оԴ΢,126.9,129.98,122.88,129.98,128.95,-2.05,-1.5898,16.3063,3183681,400265378.0,10659600000.0,2477627325.0
163,2020-08-18,sh688037,оԴ΢,122.74,128.95,121.36,125.8,126.9,-4.16,-3.2782,14.681,2866347,356293760.0,10310160000.0,2396406445.0
164,2020-08-19,sh688037,оԴ΢,114.8,122.8,114.2,122.03,122.74,-7.94,-6.469,12.0757,2357693,278134228.0,9643200000.0,2241383900.0
165,2020-08-20,sh688037,оԴ΢,116.95,120.8,112.48,112.5,114.8,2.15,1.8728,12.0696,2356490,277943554.0,9823800000.0,2283361037.5
166,2020-08-21,sh688037,оԴ΢,113.5,120.11,112.22,117.83,116.95,-3.45,-2.95,9.4425,1843571,213397997.0,9534000000.0,2216002375.0
167,2020-08-24,sh688037,оԴ΢,120.5,122.4,110.6,114.38,113.5,7.0,6.1674,13.0478,2547481,298970317.0,10122000000.0,2352672125.0
168,2020-08-25,sh688037,оԴ΢,117.35,122.89,116.0,120.76,120.5,-3.15,-2.6141,9.0591,1768729,209643389.0,9857400000.0,2291170737.5
169,2020-08-26,sh688037,оԴ΢,111.85,117.5,110.62,116.66,117.35,-5.5,-4.6868,9.7052,1894861,214037116.0,9395400000.0,2183787362.5
170,2020-08-27,sh688037,оԴ΢,117.79,121.98,111.13,112.48,111.85,5.94,5.3107,14.1484,2718714,317422020.0,9894360000.0,2263423192.5
171,2020-08-28,sh688037,оԴ΢,114.7,117.8,112.74,117.8,117.79,-3.09,-2.6233,9.0453,1738131,198813583.0,9634800000.0,2204046525.0
172,2020-08-31,sh688037,оԴ΢,114.5,119.0,114.41,114.5,114.7,-0.2,-0.1744,7.5611,1452930,169046979.0,9618000000.0,2200203375.0
