,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2015-01-15,sz300416,À’ ‘ ‘—È,0.0,0.0,0.0,0.0,11.48,,,0.0,0,0.0,540708000.0,0.0
1,2015-01-22,sz300416,NÀ’ ‘,16.53,16.53,15.16,15.16,11.48,5.05,43.9895,0.0777,12200,201529.0,1038084000.0,259521000.0
2,2015-01-23,sz300416,À’ ‘ ‘—È,18.18,18.18,18.18,18.18,16.53,1.65,9.9819,0.0236,3700,67266.0,1141704000.0,285426000.0
3,2015-01-26,sz300416,À’ ‘ ‘—È,20.0,20.0,20.0,20.0,18.18,1.82,10.011,0.0599,9400,188000.0,1256000000.0,314000000.0
4,2015-01-27,sz300416,À’ ‘ ‘—È,22.0,22.0,22.0,22.0,20.0,2.0,10.0,0.0606,9522,209484.0,1381600000.0,345400000.0
5,2015-01-28,sz300416,À’ ‘ ‘—È,24.2,24.2,24.2,24.2,22.0,2.2,10.0,0.0844,13250,320650.0,1519760000.0,379940000.0
6,2015-01-29,sz300416,À’ ‘ ‘—È,26.62,26.62,26.62,26.62,24.2,2.42,10.0,0.251,39400,1048828.0,1671736000.0,417934000.0
7,2015-01-30,sz300416,À’ ‘ ‘—È,29.28,29.28,29.28,29.28,26.62,2.66,9.9925,0.2857,44850,1313208.0,1838784000.0,459696000.0
8,2015-02-02,sz300416,À’ ‘ ‘—È,32.21,32.21,32.21,32.21,29.28,2.93,10.0068,0.7182,112750,3631677.5,2022788000.0,505697000.0
9,2015-02-03,sz300416,À’ ‘ ‘—È,35.43,35.43,35.43,35.43,32.21,3.22,9.9969,0.6736,105750,3746722.5,2225004000.0,556251000.0
10,2015-02-04,sz300416,À’ ‘ ‘—È,38.97,38.97,38.97,38.97,35.43,3.54,9.9915,0.6012,94391,3678417.27,2447316000.0,611829000.0
11,2015-02-05,sz300416,À’ ‘ ‘—È,42.87,42.87,42.87,42.87,38.97,3.9,10.0077,0.7422,116525,4995426.75,2692236000.0,673059000.0
12,2015-02-06,sz300416,À’ ‘ ‘—È,39.15,47.16,38.58,47.16,42.87,-3.72,-8.6774,62.8214,9862965,401178550.85,2458620000.0,614655000.0
13,2015-02-09,sz300416,À’ ‘ ‘—È,37.0,39.3,36.5,38.2,39.15,-2.15,-5.4917,33.4531,5252135,197606280.69,2323600000.0,580900000.0
14,2015-02-10,sz300416,À’ ‘ ‘—È,36.9,38.44,36.51,36.85,37.0,-0.1,-0.2703,20.1744,3167378,118249812.63,2317320000.0,579330000.0
15,2015-02-11,sz300416,À’ ‘ ‘—È,37.12,38.2,36.11,36.55,36.9,0.22,0.5962,21.4657,3370121,125232164.97,2331136000.0,582784000.0
16,2015-02-12,sz300416,À’ ‘ ‘—È,38.32,38.85,36.65,37.05,37.12,1.2,3.2328,24.2168,3802035,143733674.56,2406496000.0,601624000.0
17,2015-02-13,sz300416,À’ ‘ ‘—È,38.6,38.88,37.67,37.88,38.32,0.28,0.7307,24.9964,3924439,150314596.81,2424080000.0,606020000.0
18,2015-02-16,sz300416,À’ ‘ ‘—È,39.72,40.7,37.51,38.55,38.6,1.12,2.9016,27.083,4252032,165718598.7,2494416000.0,623604000.0
19,2015-02-17,sz300416,À’ ‘ ‘—È,38.4,39.55,38.23,39.39,39.72,-1.32,-3.3233,18.2754,2869230,110904499.54,2411520000.0,602880000.0
20,2015-02-25,sz300416,À’ ‘ ‘—È,36.98,38.38,36.88,38.38,38.4,-1.42,-3.6979,11.9407,1874684,69932052.81,2322344000.0,580586000.0
21,2015-02-26,sz300416,À’ ‘ ‘—È,40.68,40.68,37.24,37.24,36.98,3.7,10.0054,34.1755,5365559,215937085.0,2554704000.0,638676000.0
22,2015-02-27,sz300416,À’ ‘ ‘—È,41.02,42.0,39.5,40.0,40.68,0.34,0.8358,31.6068,4962260,203268052.24,2576056000.0,644014000.0
23,2015-03-02,sz300416,À’ ‘ ‘—È,41.18,41.99,39.6,40.45,41.02,0.16,0.3901,24.6072,3863326,157495909.66,2586104000.0,646526000.0
24,2015-03-03,sz300416,À’ ‘ ‘—È,40.5,40.9,39.86,40.81,41.18,-0.68,-1.6513,19.6253,3081169,124305510.64,2543400000.0,635850000.0
25,2015-03-04,sz300416,À’ ‘ ‘—È,40.89,41.39,40.24,40.5,40.5,0.39,0.963,15.5874,2447219,99852288.99,2567892000.0,641973000.0
26,2015-03-05,sz300416,À’ ‘ ‘—È,40.45,40.97,39.89,40.97,40.89,-0.44,-1.0761,11.1801,1755268,70635326.36,2540260000.0,635065000.0
