,����,��Ʊ����,����,���̼�,��߼�,��ͼ�,���̼�,ǰ����,�ǵ���,�ǵ���,������,�ɽ���,�ɽ����,����ֵ,��ͨ��ֵ
24,2020-09-25,sz300870,ŷ½ͨ,81.18,90.0,81.18,88.9,89.1,-7.92,-8.8889,19.1145,4586553,391061628.26,8215416000.0,1947930254.82
25,2020-09-28,sz300870,ŷ½ͨ,78.98,82.93,78.36,81.05,81.18,-2.2,-2.71,11.1569,2677120,215990153.58,7992776000.0,1895140817.02
26,2020-09-29,sz300870,ŷ½ͨ,79.93,81.43,78.99,78.99,78.98,0.95,1.2028,9.1257,2189734,175522039.88,8088916000.0,1917936256.07
27,2020-09-30,sz300870,ŷ½ͨ,79.9,83.99,79.2,80.97,79.93,-0.03,-0.0375,11.0564,2653007,214836277.23,8085880000.0,1917216400.1
28,2020-10-09,sz300870,ŷ½ͨ,84.51,85.58,80.69,82.0,79.9,4.61,5.7697,14.3638,3446625,286277471.15,8552412000.0,2027834267.49
29,2020-10-12,sz300870,ŷ½ͨ,88.75,89.8,84.15,86.6,84.51,4.24,5.0172,17.0342,4087389,355989487.57,8981500000.0,2129573911.25
30,2020-10-13,sz300870,ŷ½ͨ,88.0,91.0,86.91,87.88,88.75,-0.75,-0.8451,13.313,3194479,282866847.53,8905600000.0,2111577512.0
31,2020-10-14,sz300870,ŷ½ͨ,89.97,92.32,86.52,88.21,88.0,1.97,2.2386,19.6527,4715711,422405425.15,9104964000.0,2158848054.03
32,2020-10-15,sz300870,ŷ½ͨ,84.4,89.0,84.32,89.0,89.97,-5.57,-6.191,16.1323,3870968,332561114.26,8541280000.0,2025194795.6
33,2020-10-16,sz300870,ŷ½ͨ,82.6,86.45,81.91,84.0,84.4,-1.8,-2.1327,11.5337,2767524,232934541.7,8359120000.0,1982003437.4
34,2020-10-19,sz300870,ŷ½ͨ,83.78,85.12,82.32,83.2,82.6,1.18,1.4286,9.1755,2201678,184020591.67,8478536000.0,2010317772.22
35,2020-10-20,sz300870,ŷ½ͨ,87.47,87.49,81.3,83.88,83.78,3.69,4.4044,17.3767,4169579,354874990.1,8851964000.0,2098860056.53
36,2020-10-21,sz300870,ŷ½ͨ,88.5,91.67,87.01,88.0,87.47,1.03,1.1775,20.5854,4939517,439405209.33,8956200000.0,2123575111.5
37,2020-10-22,sz300870,ŷ½ͨ,85.17,88.77,84.55,86.15,88.5,-3.33,-3.7627,14.8577,3565134,308790244.47,8619204000.0,2043671098.83
38,2020-10-23,sz300870,ŷ½ͨ,82.7,87.38,82.36,85.78,85.17,-2.47,-2.9001,13.4762,3233637,274661052.09,8369240000.0,1984402957.3
39,2020-10-26,sz300870,ŷ½ͨ,80.04,83.3,78.3,81.5,82.7,-2.66,-3.2164,14.7848,3547644,286066661.3,8100048000.0,1920575727.96
40,2020-10-27,sz300870,ŷ½ͨ,80.0,80.6,77.77,79.76,80.04,-0.04,-0.05,11.3087,2713543,215453666.68,8096000000.0,1919615920.0
41,2020-10-28,sz300870,ŷ½ͨ,81.59,81.59,79.07,80.09,80.0,1.59,1.9875,12.8561,3084847,248633523.65,8256908000.0,1957768286.41
42,2020-10-29,sz300870,ŷ½ͨ,81.91,85.5,81.01,81.3,81.59,0.32,0.3922,17.6347,4231492,351759218.82,8289292000.0,1965446750.09
43,2020-10-30,sz300870,ŷ½ͨ,74.7,81.91,74.5,81.91,81.91,-7.21,-8.8023,16.4061,3936680,307853937.63,7559640000.0,1792441365.3
44,2020-11-02,sz300870,ŷ½ͨ,77.89,79.11,74.9,75.0,74.7,3.19,4.2704,12.0421,2889515,224588910.2,7882468000.0,1868986050.11
45,2020-11-03,sz300870,ŷ½ͨ,80.01,80.7,77.18,78.66,77.89,2.12,2.7218,11.1611,2678140,212957140.61,8097012000.0,1919855871.99
46,2020-11-04,sz300870,ŷ½ͨ,79.29,81.22,78.53,80.12,80.01,-0.72,-0.8999,9.4878,2276621,181454919.53,8024148000.0,1902579328.71
47,2020-11-05,sz300870,ŷ½ͨ,82.21,82.21,79.8,80.15,79.29,2.92,3.6827,12.1796,2922513,237152585.63,8319652000.0,1972645309.79
48,2020-11-06,sz300870,ŷ½ͨ,82.04,84.27,81.06,84.0,82.21,-0.17,-0.2068,14.716,3531132,292054654.9,8302448000.0,1968566125.96
49,2020-11-09,sz300870,ŷ½ͨ,86.72,87.1,82.1,83.0,82.04,4.68,5.7045,20.0398,4808593,408828893.07,8776064000.0,2080863657.28
50,2020-11-10,sz300870,ŷ½ͨ,84.34,87.13,83.9,87.13,86.72,-2.38,-2.7445,13.4797,3234471,274781607.31,8535208000.0,2023755083.66
51,2020-11-11,sz300870,ŷ½ͨ,81.65,85.55,81.41,84.65,84.34,-2.69,-3.1895,11.1186,2667926,222111428.31,8262980000.0,1959207998.35
52,2020-11-12,sz300870,ŷ½ͨ,81.7,83.02,80.76,82.4,81.65,0.05,0.0612,7.5883,1820818,149385942.76,8268040000.0,1960407758.3
53,2020-11-13,sz300870,ŷ½ͨ,83.5,83.54,80.79,81.98,81.7,1.8,2.2032,8.5712,2056682,170330611.31,8450200000.0,2003599116.5
54,2020-11-16,sz300870,ŷ½ͨ,85.32,85.88,83.5,83.62,83.5,1.82,2.1796,11.7789,2826361,239623431.86,8634384000.0,2047270378.68
55,2020-11-17,sz300870,ŷ½ͨ,79.99,85.4,79.21,85.0,85.32,-5.33,-6.2471,13.2584,3181371,260204203.71,8094988000.0,1919375968.01
56,2020-11-18,sz300870,ŷ½ͨ,80.34,81.5,78.53,79.83,79.99,0.35,0.4376,6.9909,1677472,134015389.66,8130408000.0,1927774287.66
57,2020-11-19,sz300870,ŷ½ͨ,79.22,80.35,78.78,80.0,80.34,-1.12,-1.3941,6.4584,1549695,123068221.17,8017064000.0,1900899664.78
58,2020-11-20,sz300870,ŷ½ͨ,79.09,79.78,78.75,79.2,79.22,-0.13,-0.1641,5.0698,1216497,96318291.32,8003908000.0,1897780288.91
59,2020-11-23,sz300870,ŷ½ͨ,84.3,85.35,76.81,78.96,79.09,5.21,6.5874,17.926,4301383,346714766.94,8531160000.0,2022795275.7
60,2020-11-24,sz300870,ŷ½ͨ,84.6,90.55,84.59,85.51,84.3,0.3,0.3559,24.6544,5915867,516619240.22,8561520000.0,2029993835.4
61,2020-11-25,sz300870,ŷ½ͨ,84.19,86.55,83.65,84.6,84.6,-0.41,-0.4846,12.3016,2951787,249641287.02,8520028000.0,2020155803.81
62,2020-11-26,sz300870,ŷ½ͨ,87.07,87.97,84.0,84.0,84.19,2.88,3.4208,16.2157,3890997,337622813.52,8811484000.0,2089261976.93
63,2020-11-27,sz300870,ŷ½ͨ,85.77,88.6,84.87,87.84,87.07,-1.3,-1.4931,11.8642,2846839,245915381.27,8679924000.0,2058068218.23
64,2020-11-30,sz300870,ŷ½ͨ,85.24,86.0,83.89,85.8,85.77,-0.53,-0.6179,8.4694,2032252,172536140.02,8626288000.0,2045350762.76
65,2020-12-01,sz300870,ŷ½ͨ,86.64,87.45,84.4,85.9,85.24,1.4,1.6424,9.9737,2393200,206149025.36,8767968000.0,2078944041.36
66,2020-12-02,sz300870,ŷ½ͨ,87.09,87.22,84.22,86.1,86.64,0.45,0.5194,11.574,2777202,238624266.66,8813508000.0,2089741880.91
67,2020-12-03,sz300870,ŷ½ͨ,86.6,87.98,85.5,86.7,87.09,-0.49,-0.5626,7.7161,1851501,160550575.76,8763920000.0,2077984233.4
68,2020-12-04,sz300870,ŷ½ͨ,83.18,87.77,82.8,87.77,86.6,-3.42,-3.9492,10.3871,2492405,211318263.15,8417816000.0,1995920652.82
69,2020-12-07,sz300870,ŷ½ͨ,80.69,83.9,80.58,83.02,83.18,-2.49,-2.9935,7.166,1719505,141453215.6,8165828000.0,1936172607.31
70,2020-12-08,sz300870,ŷ½ͨ,80.77,81.88,80.0,81.0,80.69,0.08,0.0991,4.4936,1078245,87199801.09,8173924000.0,1938092223.23
71,2020-12-09,sz300870,ŷ½ͨ,84.07,84.5,80.52,80.8,80.77,3.3,4.0857,10.3204,2476397,205375134.74,8507884000.0,2017276379.93
72,2020-12-10,sz300870,ŷ½ͨ,83.3,84.15,81.66,83.0,84.07,-0.77,-0.9159,7.7821,1867333,154963334.37,8429960000.0,1998800076.7
73,2020-12-11,sz300870,ŷ½ͨ,78.75,83.4,78.7,83.3,83.3,-4.55,-5.4622,7.639,1832984,147718900.36,7969500000.0,1889621921.25
74,2020-12-14,sz300870,ŷ½ͨ,79.47,79.87,77.16,78.75,78.75,0.72,0.9143,5.0463,1210878,94957042.68,8042364000.0,1906898464.53
75,2020-12-15,sz300870,ŷ½ͨ,79.5,81.1,78.17,79.12,79.47,0.03,0.0378,4.958,1189687,94413005.94,8045400000.0,1907618320.5
76,2020-12-16,sz300870,ŷ½ͨ,75.91,79.76,75.68,79.7,79.5,-3.59,-4.5157,7.9533,1908409,147246670.23,7682092000.0,1821475556.09
77,2020-12-17,sz300870,ŷ½ͨ,78.55,78.79,75.5,75.9,75.91,2.64,3.4778,5.8057,1393079,107963185.0,7949260000.0,1884822881.45
78,2020-12-18,sz300870,ŷ½ͨ,76.68,79.0,76.5,78.53,78.55,-1.87,-2.3806,4.3043,1032819,80352696.93,7760016000.0,1839951859.32
79,2020-12-21,sz300870,ŷ½ͨ,78.34,79.35,76.79,77.0,76.68,1.66,2.1648,5.3178,1276020,100259435.96,7928008000.0,1879783889.66
80,2020-12-22,sz300870,ŷ½ͨ,74.63,78.4,74.56,78.06,78.34,-3.71,-4.7358,7.3414,1761589,133971672.32,7552556000.0,1790761701.37
81,2020-12-23,sz300870,ŷ½ͨ,75.6,75.71,72.5,74.36,74.63,0.97,1.2997,5.4722,1313077,97602523.23,7650720000.0,1814037044.4
82,2020-12-24,sz300870,ŷ½ͨ,72.29,75.4,71.02,75.4,75.6,-3.31,-4.3783,5.9093,1417937,103453432.73,7315748000.0,1734612935.71
83,2020-12-25,sz300870,ŷ½ͨ,71.61,72.79,70.21,72.29,72.29,-0.68,-0.9407,4.7848,1148120,82141237.77,7246932000.0,1718296200.39
84,2020-12-28,sz300870,ŷ½ͨ,66.8,71.5,66.77,71.38,71.61,-4.81,-6.7169,7.1287,1710547,117305313.24,6760160000.0,1602879293.2
85,2020-12-29,sz300870,ŷ½ͨ,67.62,68.7,66.71,66.84,66.8,0.82,1.2275,5.3046,1272852,86182747.92,6843144000.0,1622555356.38
86,2020-12-30,sz300870,ŷ½ͨ,67.76,68.8,65.38,67.01,67.62,0.14,0.207,4.2026,1008420,67778955.49,6857312000.0,1625914684.24
87,2020-12-31,sz300870,ŷ½ͨ,68.61,69.68,67.45,67.55,67.76,0.85,1.2544,3.5524,852409,58741132.96,6943332000.0,1646310603.39
88,2021-01-04,sz300870,ŷ½ͨ,70.53,71.26,68.38,68.38,68.61,1.92,2.7984,4.8136,1155024,80890989.44,7137636000.0,1692381385.47
89,2021-01-05,sz300870,ŷ½ͨ,71.18,71.85,69.5,70.8,70.53,0.65,0.9216,4.4063,1057299,74735123.8,7203416000.0,1707978264.82
90,2021-01-06,sz300870,ŷ½ͨ,68.04,71.2,67.6,70.88,71.18,-3.14,-4.4114,7.0297,1686788,115636626.12,6885648000.0,1632633339.96
91,2021-01-07,sz300870,ŷ½ͨ,65.7,68.6,65.4,68.02,68.04,-2.34,-3.4392,6.2472,1499029,100128550.77,6648840000.0,1576484574.3
92,2021-01-08,sz300870,ŷ½ͨ,66.07,66.9,63.0,65.7,65.7,0.37,0.5632,6.3983,1535293,99880954.85,6686284000.0,1585362797.93
93,2021-01-11,sz300870,ŷ½ͨ,63.56,66.58,63.56,66.45,66.07,-2.51,-3.799,5.5296,1326844,86344878.77,6432272000.0,1525134848.44
94,2021-01-12,sz300870,ŷ½ͨ,65.7,66.37,63.05,63.05,63.56,2.14,3.3669,3.8861,932486,60726095.94,6648840000.0,1576484574.3
95,2021-01-13,sz300870,ŷ½ͨ,66.39,67.2,63.83,65.42,65.7,0.69,1.0502,5.5663,1335635,87635870.1,6718668000.0,1593041261.61
96,2021-01-14,sz300870,ŷ½ͨ,67.0,69.65,65.1,65.8,66.39,0.61,0.9188,4.7996,1151683,77936172.48,6780400000.0,1607678333.0
97,2021-01-15,sz300870,ŷ½ͨ,69.77,71.77,66.3,66.57,67.0,2.77,4.1343,8.0559,1933032,134748374.01,7060724000.0,1674145034.23
98,2021-01-18,sz300870,ŷ½ͨ,68.43,70.44,67.88,69.0,69.77,-1.34,-1.9206,6.5833,1579670,108463944.02,6925116000.0,1641991467.57
99,2021-01-19,sz300870,ŷ½ͨ,68.41,70.14,68.09,68.68,68.43,-0.02,-0.0292,5.3743,1289582,88996306.16,6923092000.0,1641511563.59
100,2021-01-20,sz300870,ŷ½ͨ,66.87,68.45,65.55,68.21,68.41,-1.54,-2.2511,5.0097,1202094,80338483.76,6767244000.0,1604558957.13
101,2021-01-21,sz300870,ŷ½ͨ,66.03,67.66,65.9,66.46,66.87,-0.84,-1.2562,5.4203,1300604,86603541.34,6682236000.0,1584402989.97
102,2021-01-22,sz300870,ŷ½ͨ,63.82,66.04,63.63,65.99,66.03,-2.21,-3.347,6.1677,1479963,95382093.3,6458584000.0,1531373600.18
103,2021-01-25,sz300870,ŷ½ͨ,60.71,64.07,60.63,63.68,63.82,-3.11,-4.8731,6.6389,1593017,98919833.18,6143852000.0,1456748531.29
104,2021-01-26,sz300870,ŷ½ͨ,61.5,62.52,59.84,59.84,60.71,0.79,1.3013,4.3259,1038002,63760359.58,6223800000.0,1475704738.5
105,2021-01-27,sz300870,ŷ½ͨ,61.98,62.0,59.05,60.84,61.5,0.48,0.7805,4.752,1140262,69731435.78,6272376000.0,1487222434.02
106,2021-01-28,sz300870,ŷ½ͨ,60.53,64.24,60.37,62.69,61.98,-1.45,-2.3395,6.4512,1547970,96933686.94,6125636000.0,1452429395.47
107,2021-01-29,sz300870,ŷ½ͨ,58.9,61.19,57.5,60.12,60.53,-1.63,-2.6929,6.354,1524647,89901319.2,5960680000.0,1413317221.1
108,2021-02-01,sz300870,ŷ½ͨ,61.99,61.99,58.2,58.51,58.9,3.09,5.2462,6.9319,1663335,101167287.59,6273388000.0,1487462386.01
109,2021-02-02,sz300870,ŷ½ͨ,59.71,61.9,59.37,61.83,61.99,-2.28,-3.678,5.0756,1217897,73675665.32,6042652000.0,1432753332.29
110,2021-02-03,sz300870,ŷ½ͨ,61.21,63.81,58.98,59.65,59.71,1.5,2.5121,7.3294,1758708,108439397.87,6194452000.0,1468746130.79
111,2021-02-04,sz300870,ŷ½ͨ,59.73,62.27,57.83,60.8,61.21,-1.48,-2.4179,6.6637,1598970,95400460.2,6044676000.0,1433233236.27
112,2021-02-05,sz300870,ŷ½ͨ,56.07,60.5,56.06,59.65,59.73,-3.66,-6.1276,5.8549,1404894,81450449.7,5674284000.0,1345410807.93
113,2021-02-08,sz300870,ŷ½ͨ,54.01,56.2,53.98,55.39,56.07,-2.06,-3.674,3.8154,915507,50401668.32,5465812000.0,1295980697.99
114,2021-02-09,sz300870,ŷ½ͨ,55.6,56.15,54.02,54.02,54.01,1.59,2.9439,3.9312,943302,52171245.28,5626720000.0,1334133064.4
115,2021-02-10,sz300870,ŷ½ͨ,54.81,56.58,54.5,55.72,55.6,-0.79,-1.4209,3.797,911104,50482209.82,5546772000.0,1315176857.19
116,2021-02-18,sz300870,ŷ½ͨ,57.79,59.38,55.85,55.85,54.81,2.98,5.437,7.0351,1688094,97739206.47,5848348000.0,1386682550.21
117,2021-02-19,sz300870,ŷ½ͨ,59.46,60.0,57.4,57.77,57.79,1.67,2.8898,5.2844,1268011,74487247.75,6017352000.0,1426754532.54
118,2021-02-22,sz300870,ŷ½ͨ,58.25,60.3,57.53,59.53,59.46,-1.21,-2.035,7.5336,1807700,106632357.0,5894900000.0,1397720341.75
119,2021-02-23,sz300870,ŷ½ͨ,57.0,58.5,56.54,57.88,58.25,-1.25,-2.1459,4.1693,1000433,57388276.35,5768400000.0,1367726343.0
120,2021-02-24,sz300870,ŷ½ͨ,57.28,58.29,55.88,56.55,57.0,0.28,0.4912,6.598,1669285,95464665.97,5796736000.0,1449184000.0
121,2021-02-25,sz300870,ŷ½ͨ,55.11,57.77,55.03,57.28,57.28,-2.17,-3.7884,5.245,1326980,74612076.39,5577132000.0,1394283000.0
122,2021-02-26,sz300870,ŷ½ͨ,56.56,57.2,54.2,54.69,55.11,1.45,2.6311,5.9242,1498811,84321496.97,5723872000.0,1430968000.0
123,2021-03-01,sz300870,ŷ½ͨ,59.61,60.6,56.66,56.67,56.56,3.05,5.3925,8.4492,2137654,126367754.42,6032532000.0,1508133000.0
124,2021-03-02,sz300870,ŷ½ͨ,58.3,60.7,57.65,60.3,59.61,-1.31,-2.1976,6.0987,1542975,90153859.09,5899960000.0,1474990000.0
125,2021-03-03,sz300870,ŷ½ͨ,58.57,58.78,57.52,58.49,58.3,0.27,0.4631,5.2267,1322359,77056826.89,5927284000.0,1481821000.0
126,2021-03-04,sz300870,ŷ½ͨ,57.5,58.8,57.32,58.15,58.57,-1.07,-1.8269,4.7711,1207079,70011455.02,5819000000.0,1454750000.0
127,2021-03-05,sz300870,ŷ½ͨ,57.88,58.25,56.86,57.28,57.5,0.38,0.6609,4.3524,1101152,63302861.15,5857456000.0,1464364000.0
128,2021-03-08,sz300870,ŷ½ͨ,57.75,59.18,57.51,58.04,57.88,-0.13,-0.2246,5.3482,1353087,79125879.17,5844300000.0,1461075000.0
129,2021-03-09,sz300870,ŷ½ͨ,55.9,58.91,54.91,57.36,57.75,-1.85,-3.2035,5.2935,1339258,75492432.63,5657080000.0,1414270000.0
130,2021-03-10,sz300870,ŷ½ͨ,54.94,56.57,54.77,56.5,55.9,-0.96,-1.7174,3.683,931809,51633151.21,5559928000.0,1389982000.0
131,2021-03-11,sz300870,ŷ½ͨ,56.98,57.25,54.45,54.97,54.94,2.04,3.7131,5.1123,1293406,72546797.6,5766376000.0,1441594000.0
132,2021-03-12,sz300870,ŷ½ͨ,55.32,57.35,54.9,57.08,56.98,-1.66,-2.9133,4.1279,1044348,58106283.92,5598384000.0,1399596000.0
133,2021-03-15,sz300870,ŷ½ͨ,53.39,55.6,53.0,55.6,55.32,-1.93,-3.4888,4.0378,1021568,55073984.9,5403068000.0,1350767000.0
134,2021-03-16,sz300870,ŷ½ͨ,53.95,54.6,53.21,53.45,53.39,0.56,1.0489,3.3525,848193,45802554.95,5459740000.0,1364935000.0
135,2021-03-17,sz300870,ŷ½ͨ,58.28,58.58,53.45,53.61,53.95,4.33,8.0259,10.1262,2561935,145818178.5,5897936000.0,1474484000.0
136,2021-03-18,sz300870,ŷ½ͨ,58.88,60.2,57.77,58.53,58.28,0.6,1.0295,9.4405,2388444,140834293.26,5958656000.0,1489664000.0
137,2021-03-19,sz300870,ŷ½ͨ,60.25,61.33,57.85,58.01,58.88,1.37,2.3268,9.67,2446519,147326726.31,6097300000.0,1524325000.0
138,2021-03-22,sz300870,ŷ½ͨ,60.65,61.44,59.6,61.03,60.25,0.4,0.6639,7.5232,1903357,115229174.34,6137780000.0,1534445000.0
139,2021-03-23,sz300870,ŷ½ͨ,60.55,61.19,59.73,60.1,60.65,-0.1,-0.1649,6.4084,1621332,98265942.26,6127660000.0,1531915000.0
140,2021-03-24,sz300870,ŷ½ͨ,58.86,60.7,58.58,60.01,60.55,-1.69,-2.7911,5.0524,1278268,76009077.86,5956632000.0,1489158000.0
141,2021-03-25,sz300870,ŷ½ͨ,58.29,59.88,58.23,59.5,58.86,-0.57,-0.9684,3.5941,909315,53475994.91,5898948000.0,1474737000.0
142,2021-03-26,sz300870,ŷ½ͨ,59.05,59.3,57.81,58.8,58.29,0.76,1.3038,4.6486,1176090,68961568.33,5975860000.0,1493965000.0
143,2021-03-29,sz300870,ŷ½ͨ,57.73,59.63,56.9,59.3,59.05,-1.32,-2.2354,5.5716,1409618,81398861.86,5842276000.0,1460569000.0
144,2021-03-30,sz300870,ŷ½ͨ,56.41,57.93,56.0,57.76,57.73,-1.32,-2.2865,4.4767,1132609,64185258.49,5708692000.0,1427173000.0
145,2021-03-31,sz300870,ŷ½ͨ,56.53,57.0,55.88,56.35,56.41,0.12,0.2127,3.304,835922,47156255.89,5720836000.0,1430209000.0
146,2021-04-01,sz300870,ŷ½ͨ,56.19,56.79,55.7,56.4,56.53,-0.34,-0.6015,3.822,966954,54369491.04,5686428000.0,1421607000.0
147,2021-04-02,sz300870,ŷ½ͨ,57.1,57.65,56.0,56.19,56.19,0.91,1.6195,5.1906,1313224,74930862.41,5778520000.0,1444630000.0
148,2021-04-06,sz300870,ŷ½ͨ,57.93,58.5,57.3,57.57,57.1,0.83,1.4536,4.7773,1208648,69937055.2,5862516000.0,1465629000.0
149,2021-04-07,sz300870,ŷ½ͨ,58.58,58.77,57.22,57.65,57.93,0.65,1.122,5.9343,1501377,87204651.53,5928296000.0,1482074000.0
150,2021-04-08,sz300870,ŷ½ͨ,59.1,60.75,58.0,58.4,58.58,0.52,0.8877,8.8569,2240790,133254989.18,5980920000.0,1495230000.0
151,2021-04-09,sz300870,ŷ½ͨ,61.37,63.36,59.09,59.4,59.1,2.27,3.8409,12.4228,3142977,192415518.86,6210644000.0,1552661000.0
152,2021-04-12,sz300870,ŷ½ͨ,60.89,63.4,60.58,61.02,61.37,-0.48,-0.7821,9.9532,2518172,156030126.2,6162068000.0,1540517000.0
153,2021-04-13,sz300870,ŷ½ͨ,62.85,63.18,60.64,60.64,60.89,1.96,3.2189,8.3412,2110320,131139835.64,6360420000.0,1590105000.0
154,2021-04-14,sz300870,ŷ½ͨ,61.67,62.7,60.75,62.7,62.85,-1.18,-1.8775,7.7809,1968580,121241650.38,6241004000.0,1560251000.0
155,2021-04-15,sz300870,ŷ½ͨ,56.79,60.4,55.87,60.0,61.67,-4.88,-7.9131,13.0736,3307631,190674166.55,5747148000.0,1436787000.0
156,2021-04-16,sz300870,ŷ½ͨ,57.03,57.7,55.95,56.72,56.79,0.24,0.4226,7.4845,1893580,107403047.45,5771436000.0,1442859000.0
157,2021-04-19,sz300870,ŷ½ͨ,57.52,57.93,56.51,56.99,57.03,0.49,0.8592,6.2678,1585763,90958101.55,5821024000.0,1455256000.0
158,2021-04-20,sz300870,ŷ½ͨ,56.5,57.78,56.4,57.59,57.52,-1.02,-1.7733,7.6453,1934271,110233197.99,5717800000.0,1429450000.0
159,2021-04-21,sz300870,ŷ½ͨ,56.11,56.84,55.9,56.05,56.5,-0.39,-0.6903,5.1894,1312912,73926391.54,5678332000.0,1419583000.0
160,2021-04-22,sz300870,ŷ½ͨ,57.09,57.12,54.92,56.02,56.11,0.98,1.7466,10.0081,2532045,141354892.73,5777508000.0,1444377000.0
161,2021-04-23,sz300870,ŷ½ͨ,56.03,56.76,55.72,56.73,57.09,-1.06,-1.8567,5.7897,1464805,82184851.06,5670236000.0,1417559000.0
162,2021-04-26,sz300870,ŷ½ͨ,54.75,56.29,54.03,55.8,56.03,-1.28,-2.2845,5.8542,1481124,81758324.62,5540700000.0,1385175000.0
163,2021-04-27,sz300870,ŷ½ͨ,54.0,55.24,53.8,54.75,54.75,-0.75,-1.3699,4.4927,1136651,61620742.87,5464800000.0,1366200000.0
164,2021-04-28,sz300870,ŷ½ͨ,54.41,54.42,53.2,53.74,54.0,0.41,0.7593,4.244,1073728,57934143.65,5506292000.0,1376573000.0
165,2021-04-29,sz300870,ŷ½ͨ,52.35,54.39,52.33,54.39,54.41,-2.06,-3.7861,6.958,1760378,93522762.86,5297820000.0,1324455000.0
