,����,��Ʊ����,����,���̼�,��߼�,��ͼ�,���̼�,ǰ����,�ǵ���,�ǵ���,������,�ɽ���,�ɽ����,����ֵ,��ͨ��ֵ
19,2019-07-15,sz300782,׿ʤ΢,202.84,202.84,198.0,202.84,184.4,18.44,10.0,13.9447,3486170,706833353.0,20284000000.0,5071000000.0
20,2019-07-16,sz300782,׿ʤ΢,223.12,223.12,209.0,213.09,202.84,20.28,9.998,14.0474,3511858,761070184.98,22312000000.0,5578000000.0
21,2019-07-17,sz300782,׿ʤ΢,217.2,239.0,215.25,227.58,223.12,-5.92,-2.6533,29.2212,7305301,1655747676.63,21720000000.0,5430000000.0
22,2019-07-18,sz300782,׿ʤ΢,215.35,221.8,210.11,218.0,217.2,-1.85,-0.8517,21.0934,5273356,1141398704.45,21535000000.0,5383750000.0
23,2019-07-19,sz300782,׿ʤ΢,206.05,216.88,205.01,215.35,215.35,-9.3,-4.3186,20.7426,5185652,1096301156.47,20605000000.0,5151250000.0
24,2019-07-22,sz300782,׿ʤ΢,208.75,216.58,203.0,211.0,206.05,2.7,1.3104,22.1291,5532280,1162459190.11,20875000000.0,5218750000.0
25,2019-07-23,sz300782,׿ʤ΢,224.03,228.99,204.11,204.21,208.75,15.28,7.3198,18.8465,4711614,1026972576.9,22403000000.0,5600750000.0
26,2019-07-24,sz300782,׿ʤ΢,244.3,246.43,224.03,224.03,224.03,20.27,9.0479,20.0716,5017896,1198837771.79,24430000000.0,6107500000.0
27,2019-07-25,sz300782,׿ʤ΢,231.0,246.0,225.55,242.0,244.3,-13.3,-5.4441,18.0166,4504140,1060885546.78,23100000000.0,5775000000.0
28,2019-07-26,sz300782,׿ʤ΢,233.0,233.3,224.6,229.0,231.0,2.0,0.8658,10.4997,2624917,600163813.38,23300000000.0,5825000000.0
29,2019-07-29,sz300782,׿ʤ΢,231.96,240.2,226.31,231.5,233.0,-1.04,-0.4464,11.4549,2863722,667760446.81,23196000000.0,5799000000.0
30,2019-07-30,sz300782,׿ʤ΢,230.95,235.0,225.01,230.0,231.96,-1.01,-0.4354,8.524,2131011,489587569.93,23095000000.0,5773750000.0
31,2019-07-31,sz300782,׿ʤ΢,242.5,244.8,228.0,230.5,230.95,11.55,5.0011,15.5821,3895526,926301991.98,24250000000.0,6062500000.0
32,2019-08-01,sz300782,׿ʤ΢,242.0,245.94,236.0,239.71,242.5,-0.5,-0.2062,9.2607,2315166,555305769.02,24200000000.0,6050000000.0
33,2019-08-02,sz300782,׿ʤ΢,231.2,243.7,230.0,231.0,242.0,-10.8,-4.4628,11.1954,2798845,661978123.16,23120000000.0,5780000000.0
34,2019-08-05,sz300782,׿ʤ΢,230.5,236.66,226.62,227.95,231.2,-0.7,-0.3028,8.1826,2045640,474583680.38,23050000000.0,5762500000.0
35,2019-08-06,sz300782,׿ʤ΢,231.12,234.86,220.62,225.01,230.5,0.62,0.269,8.1459,2036473,465289559.73,23112000000.0,5778000000.0
36,2019-08-07,sz300782,׿ʤ΢,236.03,245.0,226.1,231.29,231.12,4.91,2.1244,9.9811,2495278,590331236.99,23603000000.0,5900750000.0
37,2019-08-08,sz300782,׿ʤ΢,257.01,259.63,236.17,240.0,236.03,20.98,8.8887,14.7917,3697922,933356021.04,25701000000.0,6425250000.0
38,2019-08-09,sz300782,׿ʤ΢,253.01,260.83,244.6,251.0,257.01,-4.0,-1.5564,12.4449,3111226,785200240.58,25301000000.0,6325250000.0
39,2019-08-12,sz300782,׿ʤ΢,278.31,278.31,250.1,251.99,253.01,25.3,9.9996,11.324,2831011,765874139.86,27831000000.0,6957750000.0
40,2019-08-13,sz300782,׿ʤ΢,284.0,287.51,268.0,274.0,278.31,5.69,2.0445,9.8477,2461933,687922434.69,28400000000.0,7100000000.0
41,2019-08-14,sz300782,׿ʤ΢,267.91,296.23,264.11,284.0,284.0,-16.09,-5.6655,14.3809,3595227,999241996.16,26791000000.0,6697750000.0
42,2019-08-15,sz300782,׿ʤ΢,270.8,273.5,256.98,258.08,267.91,2.89,1.0787,8.3198,2079946,553792807.07,27080000000.0,6770000000.0
43,2019-08-16,sz300782,׿ʤ΢,282.0,294.03,268.32,270.0,270.8,11.2,4.1359,10.4517,2612934,735586531.53,28200000000.0,7050000000.0
44,2019-08-19,sz300782,׿ʤ΢,291.35,300.88,283.62,283.62,282.0,9.35,3.3156,9.3466,2336659,687231812.26,29135000000.0,7283750000.0
45,2019-08-20,sz300782,׿ʤ΢,296.9,296.9,285.88,291.0,291.35,5.55,1.9049,6.4083,1602068,465761124.87,29690000000.0,7422500000.0
46,2019-08-21,sz300782,׿ʤ΢,313.2,317.55,291.0,295.0,296.9,16.3,5.4901,9.2391,2309767,698344337.91,31320000000.0,7830000000.0
47,2019-08-22,sz300782,׿ʤ΢,295.55,318.2,289.0,312.01,313.2,-17.65,-5.6354,10.6744,2668604,806395070.52,29555000000.0,7388750000.0
48,2019-08-23,sz300782,׿ʤ΢,294.77,298.69,287.22,293.01,295.55,-0.78,-0.2639,7.1404,1785091,522602021.92,29477000000.0,7369250000.0
49,2019-08-26,sz300782,׿ʤ΢,291.53,295.8,283.7,289.01,294.77,-3.24,-1.0992,6.1408,1535209,444249943.73,29153000000.0,7288250000.0
50,2019-08-27,sz300782,׿ʤ΢,295.4,302.47,288.0,295.0,291.53,3.87,1.3275,6.5739,1643483,486626561.11,29540000000.0,7385000000.0
51,2019-08-28,sz300782,׿ʤ΢,304.67,308.8,292.0,294.0,295.4,9.27,3.1381,7.9638,1990960,602789503.9,30467000000.0,7616750000.0
52,2019-08-29,sz300782,׿ʤ΢,320.0,323.4,304.7,308.0,304.67,15.33,5.0317,7.7819,1945482,615004886.87,32000000000.0,8000000000.0
53,2019-08-30,sz300782,׿ʤ΢,304.0,319.5,303.03,309.96,320.0,-16.0,-5.0,12.4719,3117976,963538751.91,30400000000.0,7600000000.0
54,2019-09-02,sz300782,׿ʤ΢,331.0,333.0,302.04,303.02,304.0,27.0,8.8816,9.7397,2434936,778178676.48,33100000000.0,8275000000.0
55,2019-09-03,sz300782,׿ʤ΢,335.0,338.8,323.91,328.2,331.0,4.0,1.2085,7.6168,1904207,628938924.62,33500000000.0,8375000000.0
56,2019-09-04,sz300782,׿ʤ΢,330.0,348.88,323.35,334.0,335.0,-5.0,-1.4925,8.174,2043489,681982439.57,33000000000.0,8250000000.0
57,2019-09-05,sz300782,׿ʤ΢,327.4,338.5,324.0,330.0,330.0,-2.6,-0.7879,6.6571,1664284,547890053.23,32740000000.0,8185000000.0
58,2019-09-06,sz300782,׿ʤ΢,318.89,327.57,305.2,325.7,327.4,-8.51,-2.5993,9.3303,2332571,737960689.85,31889000000.0,7972250000.0
59,2019-09-09,sz300782,׿ʤ΢,345.4,346.08,315.0,319.9,318.89,26.51,8.3132,10.4506,2612650,863996355.59,34540000000.0,8635000000.0
60,2019-09-10,sz300782,׿ʤ΢,341.9,348.1,332.0,341.17,345.4,-3.5,-1.0133,7.4285,1857118,630470830.62,34190000000.0,8547500000.0
61,2019-09-11,sz300782,׿ʤ΢,337.5,348.58,331.0,343.97,341.9,-4.4,-1.2869,6.4205,1605134,544878638.78,33750000000.0,8437500000.0
62,2019-09-12,sz300782,׿ʤ΢,338.33,346.46,330.12,338.8,337.5,0.83,0.2459,4.9147,1228678,416025307.62,33833000000.0,8458250000.0
63,2019-09-16,sz300782,׿ʤ΢,341.0,345.97,332.03,337.0,338.33,2.67,0.7892,5.1127,1278186,434245918.36,34100000000.0,8525000000.0
64,2019-09-17,sz300782,׿ʤ΢,334.45,345.88,328.11,341.99,341.0,-6.55,-1.9208,6.0174,1504355,506385151.45,33445000000.0,8361250000.0
65,2019-09-18,sz300782,׿ʤ΢,336.8,341.0,322.0,335.0,334.45,2.35,0.7026,7.1253,1781317,591258641.9,33680000000.0,8420000000.0
66,2019-09-19,sz300782,׿ʤ΢,344.8,351.88,330.0,331.17,336.8,8.0,2.3753,7.6693,1917329,657221150.84,34480000000.0,8620000000.0
67,2019-09-20,sz300782,׿ʤ΢,354.57,359.83,341.99,343.11,344.8,9.77,2.8335,7.3029,1825719,640818457.24,35457000000.0,8864250000.0
68,2019-09-23,sz300782,׿ʤ΢,385.99,387.83,350.1,353.94,354.57,31.42,8.8614,8.4986,2124652,785100877.86,38599000000.0,9649750000.0
69,2019-09-24,sz300782,׿ʤ΢,385.06,399.97,380.01,382.05,385.99,-0.93,-0.2409,7.1952,1798805,699215525.72,38506000000.0,9626500000.0
70,2019-09-25,sz300782,׿ʤ΢,379.7,388.0,369.01,381.55,385.06,-5.36,-1.392,5.5949,1398726,528839711.32,37970000000.0,9492500000.0
71,2019-09-26,sz300782,׿ʤ΢,347.71,388.45,344.5,378.0,378.7,-30.99,-8.1833,11.1701,2792537,1014727631.34,34771000000.0,8692750000.0
72,2019-09-27,sz300782,׿ʤ΢,382.48,382.48,348.0,349.0,347.71,34.77,9.9997,11.4409,2860225,1051761420.73,38248000000.0,9562000000.0
73,2019-09-30,sz300782,׿ʤ΢,374.95,389.3,362.5,383.0,382.48,-7.53,-1.9687,6.7652,1691295,633952054.7,37495000000.0,9373750000.0
74,2019-10-08,sz300782,׿ʤ΢,337.46,381.0,337.46,368.5,374.95,-37.49,-9.9987,12.2813,3070333,1079373432.48,33746000000.0,8436500000.0
75,2019-10-09,sz300782,׿ʤ΢,335.48,343.0,313.5,324.05,337.46,-1.98,-0.5867,10.2292,2557293,836967082.49,33548000000.0,8387000000.0
76,2019-10-10,sz300782,׿ʤ΢,354.3,357.09,326.02,330.08,335.48,18.82,5.6099,9.1839,2295966,788673009.38,35430000000.0,8857500000.0
77,2019-10-11,sz300782,׿ʤ΢,364.33,368.49,350.0,355.5,354.3,10.03,2.8309,7.783,1945753,703748500.51,36433000000.0,9108250000.0
78,2019-10-14,sz300782,׿ʤ΢,382.5,393.83,377.02,380.0,364.33,18.17,4.9872,9.8822,2470548,949830419.89,38250000000.0,9562500000.0
79,2019-10-15,sz300782,׿ʤ΢,383.5,395.2,368.56,381.76,382.5,1.0,0.2614,8.9093,2227320,848868632.51,38350000000.0,9587500000.0
80,2019-10-16,sz300782,׿ʤ΢,373.85,384.51,370.11,382.8,383.5,-9.65,-2.5163,5.7352,1433799,538761821.04,37385000000.0,9346250000.0
81,2019-10-17,sz300782,׿ʤ΢,375.72,379.5,370.01,375.0,373.85,1.87,0.5002,3.7199,929968,349260590.51,37572000000.0,9393000000.0
82,2019-10-18,sz300782,׿ʤ΢,373.9,381.0,371.2,375.84,375.72,-1.82,-0.4844,5.3171,1329265,500406790.1,37390000000.0,9347500000.0
83,2019-10-21,sz300782,׿ʤ΢,360.08,369.49,344.0,368.0,373.9,-13.82,-3.6962,6.7554,1688853,604943695.52,36008000000.0,9002000000.0
84,2019-10-22,sz300782,׿ʤ΢,376.5,379.0,362.06,362.07,360.08,16.42,4.5601,6.6577,1664428,619868845.88,37650000000.0,9412500000.0
85,2019-10-23,sz300782,׿ʤ΢,364.78,378.0,358.0,378.0,376.5,-11.72,-3.1129,5.3976,1349391,497479356.47,36478000000.0,9119500000.0
86,2019-10-24,sz300782,׿ʤ΢,352.76,365.78,347.65,358.0,364.78,-12.02,-3.2951,5.214,1303499,462046767.87,35276000000.0,8819000000.0
87,2019-10-25,sz300782,׿ʤ΢,360.04,365.0,348.3,354.0,352.76,7.28,2.0637,4.9016,1225393,437417489.62,36004000000.0,9001000000.0
88,2019-10-28,sz300782,׿ʤ΢,372.7,376.05,353.0,354.0,360.04,12.66,3.5163,6.0631,1515783,559503608.17,37270000000.0,9317500000.0
89,2019-10-29,sz300782,׿ʤ΢,366.5,373.9,356.0,369.66,372.7,-6.2,-1.6635,6.8175,1704369,620423299.89,36650000000.0,9162500000.0
90,2019-10-30,sz300782,׿ʤ΢,377.46,389.53,357.0,362.0,366.5,10.96,2.9905,8.5984,2149592,813201642.64,37746000000.0,9436500000.0
91,2019-10-31,sz300782,׿ʤ΢,375.72,382.0,372.01,375.66,377.46,-1.74,-0.461,4.6204,1155110,435417285.67,37572000000.0,9393000000.0
92,2019-11-01,sz300782,׿ʤ΢,364.95,372.0,358.0,360.0,375.72,-10.77,-2.8665,6.9387,1734663,628963905.08,36495000000.0,9123750000.0
93,2019-11-04,sz300782,׿ʤ΢,374.2,378.2,359.0,362.52,364.95,9.25,2.5346,7.4429,1860723,684790376.19,37420000000.0,9355000000.0
94,2019-11-05,sz300782,׿ʤ΢,411.62,411.62,369.0,370.0,374.2,37.42,10.0,10.8306,2707661,1062120131.65,41162000000.0,10290500000.0
95,2019-11-06,sz300782,׿ʤ΢,398.0,416.77,393.4,411.51,411.62,-13.62,-3.3089,8.6514,2162848,877220553.67,39800000000.0,9950000000.0
96,2019-11-07,sz300782,׿ʤ΢,408.53,418.6,391.79,396.97,398.0,10.53,2.6457,7.1444,1786110,722005821.19,40853000000.0,10213250000.0
97,2019-11-08,sz300782,׿ʤ΢,406.0,418.85,405.7,411.0,408.53,-2.53,-0.6193,5.583,1395754,575317218.48,40600000000.0,10150000000.0
98,2019-11-11,sz300782,׿ʤ΢,415.29,421.0,398.08,402.01,406.0,9.29,2.2882,5.8019,1450470,600140670.39,41529000000.0,10382250000.0
99,2019-11-12,sz300782,׿ʤ΢,419.0,419.0,403.49,414.06,415.29,3.71,0.8934,4.7662,1191552,490626251.5,41900000000.0,10475000000.0
100,2019-11-13,sz300782,׿ʤ΢,440.5,455.0,415.98,416.02,419.0,21.5,5.1313,8.276,2068993,906973163.05,44050000000.0,11012500000.0
101,2019-11-14,sz300782,׿ʤ΢,446.5,456.7,437.22,443.5,440.5,6.0,1.3621,5.6727,1418181,632044278.15,44650000000.0,11162500000.0
102,2019-11-15,sz300782,׿ʤ΢,446.07,456.88,440.55,443.8,446.5,-0.43,-0.0963,5.3232,1330792,597684999.66,44607000000.0,11151750000.0
103,2019-11-18,sz300782,׿ʤ΢,440.5,449.96,419.28,439.0,446.07,-5.57,-1.2487,8.5776,2144408,923401773.43,44050000000.0,11012500000.0
104,2019-11-19,sz300782,׿ʤ΢,442.8,445.0,432.18,435.95,440.5,2.3,0.5221,5.6415,1410387,620618766.93,44280000000.0,11070000000.0
105,2019-11-20,sz300782,׿ʤ΢,437.0,445.45,433.22,442.8,442.8,-5.8,-1.3098,4.4144,1103597,484927247.86,43700000000.0,10925000000.0
106,2019-11-21,sz300782,׿ʤ΢,428.22,438.0,425.0,433.0,437.0,-8.78,-2.0092,4.5579,1139476,490353764.08,42822000000.0,10705500000.0
107,2019-11-22,sz300782,׿ʤ΢,407.91,439.5,402.52,431.84,428.22,-20.31,-4.7429,8.3152,2078796,871359001.92,40791000000.0,10197750000.0
108,2019-11-25,sz300782,׿ʤ΢,408.5,418.49,398.1,409.02,407.91,0.59,0.1446,6.5261,1631518,666327313.29,40850000000.0,10212500000.0
109,2019-11-26,sz300782,׿ʤ΢,412.38,417.65,406.0,411.64,408.5,3.88,0.9498,4.2275,1056881,435799071.41,41238000000.0,10309500000.0
110,2019-11-27,sz300782,׿ʤ΢,427.0,430.68,405.0,408.0,412.38,14.62,3.5453,5.9938,1498447,633097130.37,42700000000.0,10675000000.0
111,2019-11-28,sz300782,׿ʤ΢,420.44,428.0,418.35,422.0,427.0,-6.56,-1.5363,3.3396,834903,352675608.38,42044000000.0,10511000000.0
112,2019-11-29,sz300782,׿ʤ΢,412.09,422.98,404.68,420.0,420.44,-8.35,-1.986,4.4257,1106426,455518333.07,41209000000.0,10302250000.0
113,2019-12-02,sz300782,׿ʤ΢,413.61,420.2,406.01,410.5,412.09,1.52,0.3689,3.6706,917660,380252537.16,41361000000.0,10340250000.0
114,2019-12-03,sz300782,׿ʤ΢,432.19,435.01,405.2,409.95,413.61,18.58,4.4922,6.2378,1559457,656821567.78,43219000000.0,10804750000.0
115,2019-12-04,sz300782,׿ʤ΢,429.15,439.88,424.48,429.0,432.19,-3.04,-0.7034,5.0424,1260612,541580542.0,42915000000.0,10728750000.0
116,2019-12-05,sz300782,׿ʤ΢,432.0,442.25,427.8,427.81,429.15,2.85,0.6641,5.7329,1433216,624430047.52,43200000000.0,10800000000.0
117,2019-12-06,sz300782,׿ʤ΢,425.45,433.7,421.22,431.31,432.0,-6.55,-1.5162,5.146,1286495,547589446.24,42545000000.0,10636250000.0
118,2019-12-09,sz300782,׿ʤ΢,428.19,436.66,425.0,427.0,425.45,2.74,0.644,4.5039,1125967,485932003.35,42819000000.0,10704750000.0
119,2019-12-10,sz300782,׿ʤ΢,433.99,435.65,416.9,425.0,428.19,5.8,1.3545,5.58,1394999,596087623.07,43399000000.0,10849750000.0
120,2019-12-11,sz300782,׿ʤ΢,435.0,449.79,430.06,432.93,433.99,1.01,0.2327,5.9775,1494381,658559387.46,43500000000.0,10875000000.0
121,2019-12-12,sz300782,׿ʤ΢,439.55,446.0,436.0,440.0,435.0,4.55,1.046,5.2137,1303427,574716599.09,43955000000.0,10988750000.0
122,2019-12-13,sz300782,׿ʤ΢,449.2,449.2,435.0,441.0,439.55,9.65,2.1954,5.9714,1492851,658715786.6,44920000000.0,11230000000.0
123,2019-12-16,sz300782,׿ʤ΢,473.56,475.88,449.2,449.94,449.2,24.36,5.423,6.808,1701996,791201194.26,47356000000.0,11839000000.0
124,2019-12-17,sz300782,׿ʤ΢,473.1,478.88,468.12,468.12,473.56,-0.46,-0.0971,3.9999,999968,472912895.98,47310000000.0,11827500000.0
125,2019-12-18,sz300782,׿ʤ΢,465.02,472.34,460.0,470.01,473.1,-8.08,-1.7079,3.9604,990105,459570928.74,46502000000.0,11625500000.0
126,2019-12-19,sz300782,׿ʤ΢,431.96,465.02,422.0,465.02,465.02,-33.06,-7.1094,9.1164,2279104,998321317.92,43196000000.0,10799000000.0
127,2019-12-20,sz300782,׿ʤ΢,431.15,440.0,424.11,431.89,431.96,-0.81,-0.1875,5.0011,1250272,540864345.12,43115000000.0,10778750000.0
128,2019-12-23,sz300782,׿ʤ΢,419.03,426.88,407.37,410.0,431.15,-12.12,-2.8111,5.9873,1496836,626549151.91,41903000000.0,10475750000.0
129,2019-12-24,sz300782,׿ʤ΢,424.03,425.5,414.8,421.17,419.03,5.0,1.1932,3.7356,933904,393130301.22,42403000000.0,10600750000.0
130,2019-12-25,sz300782,׿ʤ΢,426.5,437.86,420.5,420.5,424.03,2.47,0.5825,6.8147,1703672,730720261.46,42650000000.0,10662500000.0
131,2019-12-26,sz300782,׿ʤ΢,421.47,429.5,408.0,424.0,426.5,-5.03,-1.1794,5.666,1416493,590509446.27,42147000000.0,10536750000.0
132,2019-12-27,sz300782,׿ʤ΢,415.8,421.0,411.14,418.0,421.47,-5.67,-1.3453,4.083,1020752,425110339.32,41580000000.0,10395000000.0
133,2019-12-30,sz300782,׿ʤ΢,418.52,425.0,408.2,414.0,415.8,2.72,0.6542,4.6974,1174353,490421295.19,41852000000.0,10463000000.0
134,2019-12-31,sz300782,׿ʤ΢,410.37,421.0,402.1,417.94,418.52,-8.15,-1.9473,5.9943,1498584,615367994.92,41037000000.0,10259250000.0
135,2020-01-02,sz300782,׿ʤ΢,409.66,419.0,404.01,412.9,410.37,-0.71,-0.173,6.6427,1660683,682965037.04,40966000000.0,10241500000.0
136,2020-01-03,sz300782,׿ʤ΢,395.2,409.57,368.69,409.57,409.66,-14.46,-3.5298,14.4474,3611860,1386377887.88,39520000000.0,9880000000.0
137,2020-01-06,sz300782,׿ʤ΢,387.0,395.5,378.13,380.5,395.2,-8.2,-2.0749,7.3791,1844767,717876435.04,38700000000.0,9675000000.0
138,2020-01-07,sz300782,׿ʤ΢,377.99,388.9,375.0,387.0,387.0,-9.01,-2.3282,6.6805,1670131,636629534.64,37799000000.0,9449750000.0
139,2020-01-08,sz300782,׿ʤ΢,408.8,412.0,375.0,378.0,377.99,30.81,8.151,11.3042,2826048,1112892140.56,40880000000.0,10220000000.0
140,2020-01-09,sz300782,׿ʤ΢,412.6,414.9,400.0,403.26,408.8,3.8,0.9295,6.6908,1672696,684810219.18,41260000000.0,10315000000.0
141,2020-01-10,sz300782,׿ʤ΢,426.4,438.68,412.76,412.76,412.6,13.8,3.3446,8.9828,2245707,959225758.95,42640000000.0,10660000000.0
142,2020-01-13,sz300782,׿ʤ΢,450.0,452.41,426.1,426.1,426.4,23.6,5.5347,8.1107,2027673,896221078.76,45000000000.0,11250000000.0
143,2020-01-14,sz300782,׿ʤ΢,432.93,466.0,426.0,463.0,450.0,-17.07,-3.7933,8.4397,2109930,931225008.45,43293000000.0,10823250000.0
144,2020-01-15,sz300782,׿ʤ΢,433.73,436.0,421.0,431.0,432.93,0.8,0.1848,5.3113,1327823,570602041.16,43373000000.0,10843250000.0
145,2020-01-16,sz300782,׿ʤ΢,425.3,431.9,419.99,431.0,433.73,-8.43,-1.9436,5.8798,1469947,624939187.05,42530000000.0,10632500000.0
146,2020-01-17,sz300782,׿ʤ΢,426.89,432.0,423.0,426.23,425.3,1.59,0.3739,4.1789,1044733,447700784.26,42689000000.0,10672250000.0
147,2020-01-20,sz300782,׿ʤ΢,450.8,450.8,423.7,427.0,426.89,23.91,5.601,6.996,1749009,774586423.92,45080000000.0,11270000000.0
148,2020-01-21,sz300782,׿ʤ΢,454.8,455.05,438.6,444.0,450.8,4.0,0.8873,5.4665,1366631,611059699.66,45480000000.0,11370000000.0
149,2020-01-22,sz300782,׿ʤ΢,477.64,490.0,435.1,450.06,454.8,22.84,5.022,8.0675,2016882,935041568.64,47764000000.0,11941000000.0
150,2020-01-23,sz300782,׿ʤ΢,469.0,495.0,451.8,470.99,477.64,-8.64,-1.8089,6.5727,1643180,777213015.48,46900000000.0,11725000000.0
151,2020-02-03,sz300782,׿ʤ΢,422.1,422.1,422.1,422.1,469.0,-46.9,-10.0,1.2712,317800,134143380.0,42210000000.0,10552500000.0
152,2020-02-04,sz300782,׿ʤ΢,427.0,441.9,410.0,410.0,422.1,4.9,1.1609,8.1199,2029986,869100180.35,42700000000.0,10675000000.0
153,2020-02-05,sz300782,׿ʤ΢,401.8,432.26,398.0,432.26,427.0,-25.2,-5.9016,12.5719,3142973,1298136340.63,40180000000.0,10045000000.0
154,2020-02-06,sz300782,׿ʤ΢,421.9,426.0,391.0,394.0,401.8,20.1,5.0025,9.2144,2303591,953465861.21,42190000000.0,10547500000.0
155,2020-02-07,sz300782,׿ʤ΢,428.0,429.99,415.55,417.0,421.9,6.1,1.4458,5.8856,1471405,622947268.3,42800000000.0,10700000000.0
156,2020-02-10,sz300782,׿ʤ΢,411.8,426.0,406.95,424.0,428.0,-16.2,-3.785,8.1262,2031556,838252834.67,41180000000.0,10295000000.0
157,2020-02-11,sz300782,׿ʤ΢,420.2,426.77,408.0,410.0,411.8,8.4,2.0398,5.6812,1420289,592939603.7,42020000000.0,10505000000.0
158,2020-02-12,sz300782,׿ʤ΢,419.0,428.96,416.0,416.5,420.2,-1.2,-0.2856,5.2069,1301716,548183997.83,41900000000.0,10475000000.0
159,2020-02-13,sz300782,׿ʤ΢,460.9,460.9,414.61,417.84,419.0,41.9,10.0,13.3777,3344432,1481555882.7,46090000000.0,11522500000.0
160,2020-02-14,sz300782,׿ʤ΢,463.01,485.5,453.12,461.0,460.9,2.11,0.4578,10.3356,2583893,1217278774.02,46301000000.0,11575250000.0
161,2020-02-17,sz300782,׿ʤ΢,477.99,485.64,465.13,471.99,463.01,14.98,3.2354,7.8313,1957833,931418514.77,47799000000.0,11949750000.0
162,2020-02-18,sz300782,׿ʤ΢,525.0,525.79,476.0,478.8,477.99,47.01,9.8349,7.3669,1841732,926235824.43,52500000000.0,13125000000.0
163,2020-02-19,sz300782,׿ʤ΢,520.0,549.0,502.0,511.0,525.0,-5.0,-0.9524,6.9875,1746885,920402165.84,52000000000.0,13000000000.0
164,2020-02-20,sz300782,׿ʤ΢,551.09,565.0,511.2,511.2,520.0,31.09,5.9788,6.6944,1673598,905395668.13,55109000000.0,13777250000.0
165,2020-02-21,sz300782,׿ʤ΢,603.99,606.0,546.68,549.9,551.09,52.9,9.5992,6.7235,1680866,975500178.62,60399000000.0,15099750000.0
166,2020-02-24,sz300782,׿ʤ΢,650.0,659.4,581.0,587.81,603.99,46.01,7.6177,8.2752,2068807,1262287764.66,65000000000.0,16250000000.0
167,2020-02-25,sz300782,׿ʤ΢,675.12,686.56,590.01,623.0,650.0,25.12,3.8646,10.1197,2529922,1628029977.13,67512000000.0,16878000000.0
168,2020-02-26,sz300782,׿ʤ΢,640.0,718.0,618.83,671.9,675.12,-35.12,-5.202,12.3188,3079691,2060562168.04,64000000000.0,16000000000.0
